id_partido,fecha,equipo_local,equipo_visitante,local_pct_anota_1inn_local,local_pct_anota_1inn_ult15,visit_pct_anota_1inn_visit,visit_pct_anota_1inn_ult15,pitcher_local_pct_permite_carrera_suavizado,pitcher_visit_pct_permite_carrera_suavizado,game_yrfi_target,home_yrfi_target,away_yrfi_target
777875,2025-05-18,San Diego Padres,Seattle Mariners,0.3182,0.4,0.5789,0.2667,0.233,0.398,0,0,0
777879,2025-05-18,San Francisco Giants,Athletics,0.2381,0.2667,0.2917,0.4,0.2762,0.2647,0,0,0
777884,2025-05-18,Los Angeles Dodgers,Los Angeles Angels,0.4545,0.4,0.375,0.5333,0.2897,0.4063,1,1,1
777869,2025-05-18,Texas Rangers,Houston Astros,0.1923,0.2667,0.2,0.2,0.3029,0.3484,0,0,0
777873,2025-05-18,Baltimore Orioles,Washington Nationals,0.2273,0.1333,0.24,0.3333,0.2818,0.2419,1,0,1
777880,2025-05-18,Philadelphia Phillies,Pittsburgh Pirates,0.5417,0.3333,0.25,0.1333,0.2906,0.1816,0,0,0
777876,2025-05-18,Boston Red Sox,Atlanta Braves,0.3636,0.1333,0.2917,0.2,0.3177,0.2647,1,0,1
777871,2025-05-18,Toronto Blue Jays,Detroit Tigers,0.25,0.2,0.2917,0.2667,0.2649,0.3799,1,0,1
777874,2025-05-18,Cincinnati Reds,Cleveland Guardians,0.2917,0.3333,0.2174,0.2,0.2077,0.3201,0,0,0
777877,2025-05-18,Miami Marlins,Tampa Bay Rays,0.25,0.1333,0.0588,0.2667,0.2329,0.2329,0,0,0
777864,2025-05-18,Kansas City Royals,St. Louis Cardinals,0.28,0.0667,0.32,0.2667,0.1812,0.2326,0,0,0
777865,2025-05-18,Milwaukee Brewers,Minnesota Twins,0.1429,0.1333,0.32,0.4,0.2643,0.2896,0,0,0
777872,2025-05-18,Chicago Cubs,Chicago White Sox,0.2083,0.2,0.4167,0.4,0.2541,0.2755,1,1,0
777867,2025-05-18,San Francisco Giants,Athletics,0.2273,0.2667,0.28,0.4,0.2226,0.3892,1,1,0
777870,2025-05-18,Arizona Diamondbacks,Colorado Rockies,0.36,0.3333,0.1667,0.2667,0.3894,0.2885,1,1,0
777866,2025-05-18,Los Angeles Dodgers,Los Angeles Angels,0.4783,0.4667,0.4,0.5333,0.2417,0.2646,1,0,1
777868,2025-05-18,San Diego Padres,Seattle Mariners,0.3043,0.3333,0.55,0.2667,0.2231,0.3633,1,1,0
777878,2025-05-18,New York Yankees,New York Mets,0.3636,0.1333,0.1667,0.2,0.2233,0.233,1,1,0
777859,2025-05-19,Pittsburgh Pirates,Cincinnati Reds,0.2727,0.0667,0.3043,0.2667,0.3068,0.3068,1,1,1
777863,2025-05-19,Miami Marlins,Chicago Cubs,0.24,0.1333,0.2273,0.2667,0.3514,0.3208,1,1,0
777856,2025-05-19,Boston Red Sox,New York Mets,0.3478,0.1333,0.16,0.2,0.2692,0.2341,1,1,0
777858,2025-05-19,Tampa Bay Rays,Houston Astros,0.3214,0.2,0.1905,0.1333,0.3079,0.2743,0,0,0
777857,2025-05-19,Chicago White Sox,Seattle Mariners,0.4,0.3333,0.5238,0.2667,0.3644,0.2243,0,0,0
777860,2025-05-19,Milwaukee Brewers,Baltimore Orioles,0.1364,0.1333,0.3182,0.1333,0.2917,0.3907,0,0,0
777862,2025-05-19,St. Louis Cardinals,Detroit Tigers,0.1905,0.2667,0.32,0.3333,0.3071,0.2913,1,1,0
777852,2025-05-20,Colorado Rockies,Philadelphia Phillies,0.2857,0.2667,0.1429,0.3333,0.3906,0.3206,1,1,0
777855,2025-05-20,San Francisco Giants,Kansas City Royals,0.2609,0.2667,0.2273,0.0667,0.3208,0.1824,0,0,0
777853,2025-05-20,Athletics,Los Angeles Angels,0.3333,0.3333,0.4231,0.6,0.2429,0.2655,1,1,1
777854,2025-05-20,Los Angeles Dodgers,Arizona Diamondbacks,0.4583,0.4667,0.3333,0.4,0.2742,0.2245,1,0,1
777847,2025-05-20,Pittsburgh Pirates,Cincinnati Reds,0.3043,0.1333,0.3333,0.2667,0.2663,0.308,0,0,0
777850,2025-05-20,Miami Marlins,Chicago Cubs,0.2692,0.2,0.2174,0.2,0.2741,0.2244,1,0,1
777851,2025-05-20,Boston Red Sox,New York Mets,0.375,0.1333,0.1538,0.2,0.3043,0.2662,0,0,0
777841,2025-05-20,Washington Nationals,Atlanta Braves,0.3636,0.4,0.32,0.2667,0.3077,0.274,1,1,0
777848,2025-05-20,Tampa Bay Rays,Houston Astros,0.3103,0.2,0.1818,0.1333,0.3078,0.2925,0,0,0
777849,2025-05-20,New York Yankees,Texas Rangers,0.3913,0.1333,0.381,0.2667,0.1826,0.2446,0,0,0
777845,2025-05-20,Toronto Blue Jays,San Diego Padres,0.24,0.2,0.4286,0.4,0.349,0.2657,1,1,0
777846,2025-05-20,Chicago White Sox,Seattle Mariners,0.381,0.2667,0.5,0.2667,0.292,0.292,0,0,0
777844,2025-05-20,Milwaukee Brewers,Baltimore Orioles,0.1304,0.1333,0.3043,0.1333,0.2573,0.2734,0,0,0
777840,2025-05-20,St. Louis Cardinals,Detroit Tigers,0.2273,0.2667,0.3077,0.3333,0.307,0.2653,1,0,1
777861,2025-05-21,Minnesota Twins,Cleveland Guardians,0.4,0.4,0.2083,0.1333,0.3072,0.2915,1,1,1
777842,2025-05-21,Colorado Rockies,Philadelphia Phillies,0.3182,0.3333,0.1364,0.2667,0.3495,0.2661,1,0,1
777836,2025-05-21,San Francisco Giants,Kansas City Royals,0.25,0.2667,0.2174,0.0667,0.2928,0.183,0,0,0
777843,2025-05-21,Athletics,Los Angeles Angels,0.3636,0.4,0.4444,0.6,0.2992,0.3646,0,0,0
777838,2025-05-21,Los Angeles Dodgers,Arizona Diamondbacks,0.44,0.4667,0.3636,0.4667,0.2658,0.2737,0,0,0
777834,2025-05-21,Pittsburgh Pirates,Cincinnati Reds,0.2917,0.1333,0.32,0.2667,0.2656,0.3072,1,1,0
777832,2025-05-21,Tampa Bay Rays,Houston Astros,0.3,0.2,0.1739,0.1333,0.4324,0.2657,1,1,1
777833,2025-05-21,Miami Marlins,Chicago Cubs,0.2593,0.2,0.25,0.2,0.2663,0.337,1,1,1
777826,2025-05-21,Milwaukee Brewers,Baltimore Orioles,0.125,0.1333,0.2917,0.1333,0.3086,0.3086,0,0,0
777827,2025-05-21,St. Louis Cardinals,Detroit Tigers,0.2174,0.2667,0.3333,0.4,0.225,0.2934,0,0,0
777830,2025-05-21,Chicago White Sox,Seattle Mariners,0.3636,0.2,0.4783,0.2,0.2346,0.2839,1,0,1
777819,2025-05-21,San Francisco Giants,Kansas City Royals,0.24,0.2667,0.2083,0.0667,0.296,0.2933,1,0,1
777829,2025-05-21,Minnesota Twins,Cleveland Guardians,0.4286,0.4667,0.24,0.2,0.3219,0.3501,0,0,0
777831,2025-05-21,Boston Red Sox,New York Mets,0.36,0.1333,0.1481,0.1333,0.2559,0.2249,0,0,0
777835,2025-05-21,New York Yankees,Texas Rangers,0.375,0.1333,0.3636,0.2667,0.2583,0.308,0,0,0
777837,2025-05-21,Toronto Blue Jays,San Diego Padres,0.2692,0.2667,0.4091,0.4,0.3494,0.2661,0,0,0
777823,2025-05-22,Colorado Rockies,Philadelphia Phillies,0.3043,0.3333,0.1739,0.3333,0.2737,0.2085,1,1,1
777828,2025-05-22,Athletics,Los Angeles Angels,0.3478,0.3333,0.4286,0.6,0.1831,0.3081,0,0,0
777824,2025-05-22,Los Angeles Dodgers,Arizona Diamondbacks,0.4231,0.4667,0.3478,0.4667,0.3212,0.2343,0,0,0
777818,2025-05-22,New York Yankees,Texas Rangers,0.36,0.0667,0.3478,0.2667,0.2553,0.2153,0,0,0
777816,2025-05-22,Toronto Blue Jays,San Diego Padres,0.2593,0.2,0.3913,0.4,0.224,0.2987,0,0,0
777817,2025-05-22,Colorado Rockies,Philadelphia Phillies,0.3333,0.4,0.2083,0.3333,0.3904,0.2428,0,0,0
777812,2025-05-22,Athletics,Los Angeles Angels,0.3333,0.3333,0.4138,0.6,0.2546,0.4318,1,1,0
777821,2025-05-22,Detroit Tigers,Cleveland Guardians,0.3182,0.4,0.2308,0.2,0.2237,0.307,0,0,0
777814,2025-05-22,Pittsburgh Pirates,Milwaukee Brewers,0.32,0.2,0.28,0.1333,0.2908,0.3351,1,1,1
777820,2025-05-22,Washington Nationals,Atlanta Braves,0.3913,0.4,0.3077,0.2,0.3074,0.3353,1,1,1
777822,2025-05-23,Houston Astros,Seattle Mariners,0.125,0.2,0.5,0.2667,0.3171,0.2927,1,0,1
777815,2025-05-23,Boston Red Sox,Baltimore Orioles,0.3462,0.1333,0.28,0.1333,0.3522,0.2781,0,0,0
777811,2025-05-23,Cincinnati Reds,Chicago Cubs,0.28,0.2667,0.28,0.2667,0.2343,0.2662,1,1,0
777806,2025-05-23,Pittsburgh Pirates,Milwaukee Brewers,0.3462,0.2,0.3077,0.2,0.1757,0.2557,0,0,0
777801,2025-05-23,Washington Nationals,San Francisco Giants,0.4167,0.4667,0.2609,0.2,0.2955,0.2661,0,0,0
777810,2025-05-23,Tampa Bay Rays,Toronto Blue Jays,0.3226,0.2667,0.2381,0.2,0.2659,0.2739,0,0,0
777807,2025-05-23,Detroit Tigers,Cleveland Guardians,0.3043,0.4,0.2222,0.2,0.3642,0.2735,1,0,1
777808,2025-05-23,New York Mets,Los Angeles Dodgers,0.3182,0.1333,0.3478,0.4,0.2242,0.3362,0,0,0
777813,2025-05-23,Atlanta Braves,San Diego Padres,0.2273,0.2667,0.375,0.3333,0.335,0.2239,1,1,0
777805,2025-05-23,Chicago White Sox,Texas Rangers,0.3478,0.2,0.3333,0.2,0.3491,0.2551,0,0,0
777800,2025-05-24,Houston Astros,Seattle Mariners,0.12,0.2,0.52,0.3333,0.3186,0.3806,0,0,0
777799,2025-05-24,Minnesota Twins,Kansas City Royals,0.4091,0.4667,0.24,0.1333,0.2768,0.2569,1,0,1
777797,2025-05-24,St. Louis Cardinals,Arizona Diamondbacks,0.2083,0.2667,0.3333,0.4,0.3071,0.3748,0,0,0
777802,2025-05-24,Colorado Rockies,New York Yankees,0.32,0.3333,0.3636,0.0667,0.2728,0.3031,1,0,1
777798,2025-05-24,Los Angeles Angels,Miami Marlins,0.3684,0.5333,0.25,0.2667,0.2548,0.3487,0,0,0
777804,2025-05-24,Athletics,Philadelphia Phillies,0.36,0.3333,0.2,0.3333,0.2727,0.1745,1,0,1
777809,2025-05-24,Boston Red Sox,Baltimore Orioles,0.3333,0.1333,0.2692,0.1333,0.2556,0.3184,1,1,1
777790,2025-05-24,Boston Red Sox,Baltimore Orioles,0.3571,0.2,0.2963,0.2,0.3359,0.2921,0,0,0
777788,2025-05-24,Minnesota Twins,Kansas City Royals,0.3913,0.4,0.2692,0.2,0.2735,0.175,0,0,0
777786,2025-05-24,St. Louis Cardinals,Arizona Diamondbacks,0.2,0.2667,0.32,0.4,0.2238,0.3748,1,1,0
777793,2025-05-24,Washington Nationals,San Francisco Giants,0.4,0.4,0.25,0.2,0.335,0.2916,1,1,0
777794,2025-05-24,Pittsburgh Pirates,Milwaukee Brewers,0.3333,0.2,0.2963,0.1333,0.3351,0.3037,1,1,0
777791,2025-05-24,Cincinnati Reds,Chicago Cubs,0.3077,0.3333,0.2692,0.2667,0.1992,0.2447,1,1,0
777787,2025-05-24,Houston Astros,Seattle Mariners,0.1154,0.2,0.5,0.2667,0.3355,0.3911,1,1,0
777803,2025-05-24,Atlanta Braves,San Diego Padres,0.2609,0.3333,0.36,0.3333,0.2663,0.2927,0,0,0
777792,2025-05-24,Chicago White Sox,Texas Rangers,0.3333,0.2,0.32,0.2,0.3887,0.2902,1,0,1
777782,2025-05-24,Colorado Rockies,New York Yankees,0.3077,0.3333,0.3913,0.1333,0.3756,0.2156,1,0,1
777795,2025-05-24,Tampa Bay Rays,Toronto Blue Jays,0.3125,0.2667,0.2273,0.1333,0.2247,0.2957,1,1,0
777796,2025-05-24,Detroit Tigers,Cleveland Guardians,0.2917,0.3333,0.25,0.2,0.2453,0.3082,1,1,0
777789,2025-05-24,New York Mets,Los Angeles Dodgers,0.3043,0.1333,0.3333,0.3333,0.2667,0.2843,0,0,0
777784,2025-05-25,Athletics,Philadelphia Phillies,0.3462,0.2667,0.2308,0.4,0.4158,0.3498,1,0,1
777781,2025-05-25,Los Angeles Angels,Miami Marlins,0.35,0.5333,0.2381,0.2667,0.296,0.225,0,0,0
777780,2025-05-25,Detroit Tigers,Cleveland Guardians,0.32,0.4,0.2414,0.2,0.2557,0.2345,0,0,0
777785,2025-05-25,Boston Red Sox,Baltimore Orioles,0.3448,0.2,0.2857,0.2,0.2904,0.3755,0,0,0
777778,2025-05-25,Washington Nationals,San Francisco Giants,0.4231,0.4667,0.24,0.2,0.2306,0.3076,0,0,0
777776,2025-05-25,Pittsburgh Pirates,Milwaukee Brewers,0.3571,0.2667,0.2857,0.1333,0.2551,0.2431,1,0,1
777779,2025-05-25,Cincinnati Reds,Chicago Cubs,0.3333,0.3333,0.2593,0.2667,0.3352,0.3492,1,1,1
777775,2025-05-25,Tampa Bay Rays,Toronto Blue Jays,0.3333,0.3333,0.2174,0.1333,0.2958,0.3358,1,1,0
777774,2025-05-25,Houston Astros,Seattle Mariners,0.1481,0.2667,0.4815,0.2667,0.2587,0.2159,1,0,1
777772,2025-05-25,Minnesota Twins,Kansas City Royals,0.375,0.4,0.2593,0.2,0.3084,0.1761,1,1,0
777777,2025-05-25,Chicago White Sox,Texas Rangers,0.32,0.2,0.3462,0.2667,0.3503,0.235,0,0,0
777766,2025-05-25,St. Louis Cardinals,Arizona Diamondbacks,0.2308,0.3333,0.3077,0.4,0.296,0.216,1,1,1
777768,2025-05-25,Colorado Rockies,New York Yankees,0.2963,0.3333,0.4167,0.2,0.3766,0.1766,1,1,1
777765,2025-05-25,Athletics,Philadelphia Phillies,0.3333,0.2,0.2593,0.4,0.2857,0.2571,1,1,0
777767,2025-05-25,Los Angeles Angels,Miami Marlins,0.3333,0.4667,0.2273,0.2667,0.3513,0.3378,0,0,0
777783,2025-05-25,Atlanta Braves,San Diego Padres,0.25,0.3333,0.3462,0.3333,0.257,0.297,1,0,1
777773,2025-05-25,New York Mets,Los Angeles Dodgers,0.2917,0.1333,0.32,0.3333,0.2679,0.2858,1,1,1
777770,2025-05-26,Detroit Tigers,San Francisco Giants,0.3077,0.4,0.2308,0.1333,0.2865,0.2777,0,0,0
777764,2025-05-26,Milwaukee Brewers,Boston Red Sox,0.12,0.1333,0.28,0.2,0.2975,0.2476,1,1,0
777757,2025-05-26,Chicago Cubs,Colorado Rockies,0.24,0.3333,0.16,0.4,0.2177,0.3201,1,1,0
777771,2025-05-26,Baltimore Orioles,St. Louis Cardinals,0.2174,0.1333,0.3077,0.4,0.3069,0.3378,1,1,0
777759,2025-05-26,Texas Rangers,Toronto Blue Jays,0.1852,0.2667,0.2083,0.1333,0.298,0.338,1,0,1
777760,2025-05-26,Kansas City Royals,Cincinnati Reds,0.2692,0.1333,0.3077,0.4,0.1781,0.2981,1,0,1
777758,2025-05-26,New York Mets,Chicago White Sox,0.32,0.2,0.4,0.2,0.2583,0.2785,0,0,0
777769,2025-05-26,Cleveland Guardians,Los Angeles Dodgers,0.2727,0.2,0.3462,0.4,0.338,0.258,1,0,1
777762,2025-05-26,Tampa Bay Rays,Minnesota Twins,0.3529,0.3333,0.3077,0.4667,0.2982,0.3106,0,0,0
777761,2025-05-27,Arizona Diamondbacks,Pittsburgh Pirates,0.3846,0.4667,0.24,0.2667,0.2617,0.258,0,0,0
777756,2025-05-27,San Diego Padres,Miami Marlins,0.3333,0.4,0.2174,0.2667,0.2578,0.3202,1,0,1
777763,2025-05-27,Los Angeles Angels,New York Yankees,0.3182,0.4667,0.44,0.2667,0.2979,0.2471,1,1,0
777753,2025-05-27,Cleveland Guardians,Los Angeles Dodgers,0.2609,0.2,0.3704,0.4,0.2981,0.3105,0,0,0
777754,2025-05-27,Baltimore Orioles,St. Louis Cardinals,0.25,0.2,0.2963,0.3333,0.2978,0.2178,1,0,1
777755,2025-05-27,Detroit Tigers,San Francisco Giants,0.2963,0.3333,0.2222,0.1333,0.218,0.325,1,1,0
777748,2025-05-27,Philadelphia Phillies,Atlanta Braves,0.52,0.4,0.3333,0.2667,0.2344,0.3208,0,0,0
777746,2025-05-27,Tampa Bay Rays,Minnesota Twins,0.3429,0.3333,0.2963,0.4,0.4579,0.3379,1,0,1
777749,2025-05-27,New York Mets,Chicago White Sox,0.3077,0.1333,0.3846,0.2,0.2181,0.3105,1,1,1
777750,2025-05-27,Kansas City Royals,Cincinnati Reds,0.2593,0.1333,0.3333,0.4667,0.279,0.3386,0,0,0
777747,2025-05-27,Milwaukee Brewers,Boston Red Sox,0.1538,0.2,0.2692,0.2,0.38,0.2477,0,0,0
777751,2025-05-28,Chicago Cubs,Colorado Rockies,0.2692,0.4,0.1538,0.4,0.3796,0.3781,0,0,0
777741,2025-05-28,Texas Rangers,Toronto Blue Jays,0.1786,0.2,0.24,0.1333,0.2095,0.2179,0,0,0
777752,2025-05-28,Houston Astros,Athletics,0.1429,0.2,0.2692,0.2667,0.2977,0.1777,0,0,0
777745,2025-05-28,Los Angeles Angels,New York Yankees,0.3478,0.4667,0.4231,0.2667,0.4575,0.2476,0,0,0
777744,2025-05-28,Arizona Diamondbacks,Pittsburgh Pirates,0.3704,0.4,0.2308,0.2667,0.2263,0.3395,1,1,0
777743,2025-05-28,Seattle Mariners,Washington Nationals,0.2083,0.3333,0.2692,0.4667,0.2718,0.2974,1,1,0
777742,2025-05-28,San Diego Padres,Miami Marlins,0.32,0.3333,0.25,0.2667,0.2863,0.2976,1,1,1
777739,2025-05-28,Cleveland Guardians,Los Angeles Dodgers,0.25,0.2,0.3571,0.4,0.2968,0.3207,1,1,0
777738,2025-05-28,Detroit Tigers,San Francisco Giants,0.3214,0.4,0.2143,0.1333,0.394,0.2582,0,0,0
777732,2025-05-28,Tampa Bay Rays,Minnesota Twins,0.3333,0.3333,0.3214,0.4,0.258,0.3104,0,0,0
777737,2025-05-28,New York Mets,Chicago White Sox,0.3333,0.2,0.4074,0.2,0.2178,0.2685,1,0,1
777736,2025-05-28,Milwaukee Brewers,Boston Red Sox,0.1481,0.2,0.2593,0.2,0.248,0.3386,0,0,0
777734,2025-05-28,Houston Astros,Athletics,0.1379,0.2,0.2593,0.2667,0.358,0.2478,0,0,0
777729,2025-05-28,Arizona Diamondbacks,Pittsburgh Pirates,0.3929,0.4667,0.2222,0.2667,0.363,0.1707,0,0,0
777726,2025-05-28,San Diego Padres,Miami Marlins,0.3462,0.3333,0.28,0.3333,0.3716,0.3373,0,0,0
777740,2025-05-28,Baltimore Orioles,St. Louis Cardinals,0.24,0.1333,0.3214,0.4,0.2678,0.2971,0,0,0
777733,2025-05-28,Kansas City Royals,Cincinnati Reds,0.25,0.1333,0.3214,0.4,0.2457,0.2259,0,0,0
777731,2025-05-29,Chicago Cubs,Colorado Rockies,0.2593,0.3333,0.1481,0.3333,0.2967,0.3186,1,1,0
777724,2025-05-29,Texas Rangers,Toronto Blue Jays,0.1724,0.2,0.2308,0.1333,0.2469,0.2947,0,0,0
777728,2025-05-29,Los Angeles Angels,New York Yankees,0.3333,0.4,0.4074,0.2667,0.2467,0.2916,1,0,1
777730,2025-05-29,Seattle Mariners,Washington Nationals,0.24,0.4,0.2593,0.4667,0.2762,0.3367,0,0,0
777735,2025-05-29,Philadelphia Phillies,Atlanta Braves,0.5,0.4,0.3214,0.2667,0.3365,0.3658,0,0,0
777723,2025-05-29,Philadelphia Phillies,Atlanta Braves,0.4815,0.4,0.3103,0.2667,0.1695,0.3234,0,0,0
777727,2025-05-29,Toronto Blue Jays,Athletics,0.25,0.1333,0.25,0.2667,0.3232,0.3178,0,0,0
777725,2025-05-30,Houston Astros,Tampa Bay Rays,0.1333,0.2,0.0556,0.2667,0.3046,0.2159,1,0,1
777722,2025-05-30,Seattle Mariners,Washington Nationals,0.2308,0.4,0.25,0.4667,0.3653,0.2847,0,0,0
777712,2025-05-30,Chicago Cubs,Cincinnati Reds,0.2857,0.4,0.3103,0.4,0.2781,0.1911,1,0,1
777720,2025-05-30,Baltimore Orioles,Chicago White Sox,0.2308,0.1333,0.4286,0.2667,0.3524,0.2933,0,0,0
777715,2025-05-30,Philadelphia Phillies,Milwaukee Brewers,0.4643,0.4,0.3103,0.2,0.2452,0.293,1,0,1
777716,2025-05-30,Toronto Blue Jays,Athletics,0.2414,0.1333,0.2414,0.2667,0.3615,0.4384,0,0,0
777721,2025-05-30,Cleveland Guardians,Los Angeles Angels,0.28,0.2667,0.4,0.4,0.3357,0.2843,0,0,0
777718,2025-05-30,New York Mets,Colorado Rockies,0.3214,0.2,0.1429,0.3333,0.2555,0.3995,1,1,0
777717,2025-05-30,Miami Marlins,San Francisco Giants,0.2857,0.3333,0.2069,0.0667,0.2157,0.337,1,0,1
777719,2025-05-30,Atlanta Braves,Boston Red Sox,0.24,0.2667,0.25,0.2,0.2558,0.3198,1,1,0
777709,2025-05-31,Texas Rangers,St. Louis Cardinals,0.1667,0.2,0.3103,0.3333,0.2782,0.2159,1,1,0
777711,2025-05-31,Kansas City Royals,Detroit Tigers,0.2414,0.1333,0.3214,0.3333,0.2251,0.2349,1,1,1
777714,2025-05-31,Houston Astros,Tampa Bay Rays,0.129,0.2,0.1053,0.3333,0.3236,0.2852,1,0,1
777710,2025-05-31,Arizona Diamondbacks,Washington Nationals,0.3793,0.4667,0.2414,0.4667,0.4007,0.3238,1,1,1
777707,2025-05-31,San Diego Padres,Pittsburgh Pirates,0.3333,0.2667,0.2143,0.2667,0.2572,0.3243,0,0,0
777713,2025-05-31,Seattle Mariners,Minnesota Twins,0.2222,0.3333,0.3103,0.4,0.417,0.2603,1,1,0
777708,2025-05-31,Los Angeles Dodgers,New York Yankees,0.4074,0.3333,0.4286,0.3333,0.2715,0.2088,1,1,1
777704,2025-05-31,Chicago Cubs,Cincinnati Reds,0.2759,0.4,0.3333,0.4667,0.2961,0.3631,0,0,0
777701,2025-05-31,Toronto Blue Jays,Athletics,0.2333,0.1333,0.2333,0.2667,0.2958,0.2718,1,1,1
777697,2025-05-31,Texas Rangers,St. Louis Cardinals,0.1935,0.2,0.3,0.3333,0.227,0.325,0,0,0
777699,2025-05-31,Baltimore Orioles,Chicago White Sox,0.2222,0.1333,0.4138,0.2667,0.3632,0.3378,1,1,0
777702,2025-05-31,Philadelphia Phillies,Milwaukee Brewers,0.4483,0.4,0.3333,0.2667,0.2864,0.2864,1,0,1
777703,2025-05-31,Cleveland Guardians,Los Angeles Angels,0.2692,0.2667,0.3871,0.3333,0.2618,0.338,0,0,0
777694,2025-05-31,Kansas City Royals,Detroit Tigers,0.2667,0.2,0.3448,0.3333,0.171,0.2479,0,0,0
777700,2025-05-31,New York Mets,Colorado Rockies,0.3448,0.2667,0.1379,0.2667,0.2976,0.4016,1,1,1
777693,2025-05-31,Houston Astros,Tampa Bay Rays,0.125,0.2,0.15,0.4,0.3029,0.2866,1,1,0
777706,2025-05-31,Atlanta Braves,Boston Red Sox,0.2692,0.3333,0.2414,0.2,0.2868,0.2807,1,1,0
777705,2025-05-31,Miami Marlins,San Francisco Giants,0.2759,0.3333,0.2333,0.1333,0.3243,0.2984,0,0,0
777695,2025-05-31,Seattle Mariners,Minnesota Twins,0.25,0.4,0.3,0.4,0.2806,0.2982,0,0,0
777698,2025-05-31,Los Angeles Dodgers,New York Yankees,0.4286,0.4,0.4483,0.4,0.3225,0.2096,1,1,0
777691,2025-06-01,San Diego Padres,Pittsburgh Pirates,0.3214,0.2667,0.2069,0.2667,0.2867,0.2867,1,0,1
777696,2025-06-01,Arizona Diamondbacks,Washington Nationals,0.4,0.5333,0.2667,0.5333,0.2483,0.2228,1,0,1
777678,2025-06-01,Texas Rangers,St. Louis Cardinals,0.1875,0.1333,0.2903,0.3333,0.3254,0.3639,1,0,1
777692,2025-06-01,Atlanta Braves,Boston Red Sox,0.2963,0.4,0.2333,0.1333,0.3245,0.2764,1,1,1
777684,2025-06-01,Baltimore Orioles,Chicago White Sox,0.25,0.2,0.4,0.2667,0.2944,0.2633,0,0,0
777688,2025-06-01,Philadelphia Phillies,Milwaukee Brewers,0.4333,0.3333,0.3548,0.3333,0.2235,0.2605,1,1,0
777685,2025-06-01,Toronto Blue Jays,Athletics,0.2581,0.2,0.2581,0.2667,0.3259,0.1721,1,0,1
777683,2025-06-01,Cleveland Guardians,Los Angeles Angels,0.2593,0.2,0.375,0.3333,0.3645,0.2876,0,0,0
777686,2025-06-01,New York Mets,Colorado Rockies,0.3667,0.2667,0.1667,0.3333,0.2489,0.3596,0,0,0
777689,2025-06-01,Miami Marlins,San Francisco Giants,0.2667,0.3333,0.2258,0.1333,0.3037,0.2628,0,0,0
777677,2025-06-01,Kansas City Royals,Detroit Tigers,0.2581,0.2,0.3333,0.3333,0.2101,0.2731,0,0,0
777690,2025-06-01,Houston Astros,Tampa Bay Rays,0.1515,0.2667,0.1429,0.3333,0.2868,0.4791,1,1,0
777687,2025-06-01,Chicago Cubs,Cincinnati Reds,0.2667,0.4,0.3226,0.4667,0.21,0.2869,0,0,0
777679,2025-06-01,Arizona Diamondbacks,Washington Nationals,0.3871,0.4667,0.2903,0.5333,0.2182,0.3252,1,1,0
777680,2025-06-01,Seattle Mariners,Minnesota Twins,0.2414,0.4,0.2903,0.4,0.21,0.2984,0,0,0
777681,2025-06-01,San Diego Padres,Pittsburgh Pirates,0.3103,0.2667,0.2333,0.3333,0.2867,0.2482,1,1,0
777682,2025-06-01,Los Angeles Dodgers,New York Yankees,0.4483,0.4,0.4333,0.4,0.2484,0.2872,1,0,1
777673,2025-06-02,Miami Marlins,Colorado Rockies,0.2581,0.3333,0.1613,0.3333,0.3254,0.3639,1,1,1
777670,2025-06-02,Boston Red Sox,Los Angeles Angels,0.3333,0.2,0.3636,0.2667,0.2354,0.4413,1,0,1
777671,2025-06-02,Cincinnati Reds,Milwaukee Brewers,0.3571,0.4,0.3438,0.3333,0.326,0.3598,1,1,0
777674,2025-06-02,Chicago White Sox,Detroit Tigers,0.3077,0.2667,0.3226,0.3333,0.3392,0.2108,1,0,1
777676,2025-06-03,San Francisco Giants,San Diego Padres,0.2308,0.1333,0.3704,0.2667,0.3512,0.3242,0,0,0
777669,2025-06-03,Athletics,Minnesota Twins,0.3571,0.3333,0.2812,0.3333,0.2399,0.3261,0,0,0
777675,2025-06-03,Los Angeles Dodgers,New York Mets,0.4333,0.3333,0.1429,0.2667,0.2989,0.2982,1,0,1
777663,2025-06-03,Pittsburgh Pirates,Houston Astros,0.3448,0.3333,0.2083,0.3333,0.1658,0.3409,0,0,0
777666,2025-06-03,Miami Marlins,Colorado Rockies,0.2812,0.3333,0.1875,0.3333,0.3258,0.3248,0,0,0
777659,2025-06-03,Washington Nationals,Chicago Cubs,0.4074,0.4667,0.2857,0.4,0.3256,0.3592,1,1,0
777664,2025-06-03,New York Yankees,Cleveland Guardians,0.3462,0.4667,0.2333,0.2,0.2396,0.2873,0,0,0
777665,2025-06-03,Toronto Blue Jays,Philadelphia Phillies,0.25,0.2,0.25,0.4,0.2102,0.3256,1,0,1
777667,2025-06-03,Boston Red Sox,Los Angeles Angels,0.3226,0.2,0.3824,0.2667,0.3247,0.2766,0,0,0
777668,2025-06-03,Cincinnati Reds,Milwaukee Brewers,0.3793,0.4667,0.3333,0.3333,0.2185,0.2394,1,0,1
777672,2025-06-03,Atlanta Braves,Arizona Diamondbacks,0.3214,0.4667,0.3333,0.4667,0.3037,0.3506,1,0,1
777662,2025-06-03,Tampa Bay Rays,Texas Rangers,0.3243,0.3333,0.3333,0.1333,0.2488,0.2396,0,0,0
