fecha,id_partido,equipo_local,equipo_visitante,prob_yrfi_predicha,prob_local_anota,prob_visitante_anota,game_yrfi_real,home_yrfi_target,away_yrfi_target,prediction,prediccion_local,prediccion_visitante
2025-07-04,777246,112,138,0.8159846,0.6950149,0.3966415,1,1,0,1,1,0
2025-07-04,777250,121,147,0.6888232,0.5725044,0.27209368,1,1,1,1,1,0
2025-07-04,777236,136,134,0.8110733,0.7487729,0.24798442,1,1,0,1,1,0
2025-07-04,777249,114,116,0.93979394,0.86651057,0.5489828,1,1,0,1,1,0
2025-07-04,777252,144,110,0.86368316,0.68144333,0.57207984,0,0,0,1,1,1
2025-07-04,777254,146,158,0.8613566,0.45325696,0.7464195,1,1,0,1,0,1
2025-07-04,777247,142,139,0.5079706,0.25949273,0.33555084,0,0,0,0,0,0
2025-07-04,777242,141,108,0.56571877,0.20934227,0.45073426,0,0,0,1,0,0
2025-07-04,777239,135,140,0.7340722,0.4576087,0.5097123,0,0,0,1,0,0
2025-07-05,777243,115,145,0.5043656,0.32396275,0.26685345,0,0,0,0,0,0
2025-07-05,777235,119,117,0.75306916,0.6182064,0.35323477,1,0,1,1,1,0
2025-07-05,777248,109,118,0.52709866,0.40695727,0.2025847,1,1,1,0,0,0
2025-07-05,777244,133,137,0.8583831,0.6046753,0.6417707,1,1,0,1,1,1
2025-07-05,777230,142,139,0.7583137,0.6428606,0.3232719,0,0,0,1,1,0
2025-07-05,777229,112,138,0.72216344,0.5460942,0.3878982,1,0,1,1,0,0
2025-07-05,777231,141,108,0.48409367,0.38103676,0.16649929,1,1,1,0,0,0
2025-07-05,777228,120,111,0.8098612,0.6531997,0.45173398,1,0,1,1,1,0
2025-07-05,777233,143,113,0.59531415,0.27884454,0.43883678,0,0,0,1,0,0
2025-07-05,777234,109,118,0.6454524,0.37195107,0.4354776,0,0,0,1,0,0
2025-07-05,777237,144,110,0.83095014,0.58589053,0.5917749,1,1,0,1,1,1
2025-07-05,777241,121,147,0.6312041,0.46059588,0.31629023,1,1,0,1,0,0
2025-07-05,777238,146,158,0.6339234,0.38668036,0.4031226,0,0,0,1,0,0
2025-07-05,777240,114,116,0.76058,0.566352,0.4478932,0,0,0,1,1,0
2025-07-05,777221,119,117,0.6254911,0.3338102,0.4378345,1,1,0,1,0,0
2025-07-06,777232,115,145,0.873149,0.6437964,0.6438806,1,1,1,1,1,1
2025-07-06,777223,135,140,0.61601126,0.43450946,0.32096347,1,0,1,1,0,0
2025-07-06,777227,133,137,0.65695405,0.29518285,0.5132838,1,0,1,1,0,0
2025-07-06,777225,136,134,0.8599382,0.6988041,0.53498113,0,0,0,1,1,0
2025-07-06,777222,144,110,0.89198333,0.6075916,0.724734,0,0,0,1,1,1
2025-07-06,777213,120,111,0.5367968,0.2985414,0.3396571,1,0,1,0,0,0
2025-07-06,777217,143,113,0.74430335,0.55730814,0.42240494,0,0,0,1,1,0
2025-07-06,777220,142,139,0.59562284,0.47031975,0.23656364,1,1,0,1,0,0
2025-07-06,777214,141,108,0.48547,0.18909237,0.3654888,1,0,1,0,0,0
2025-07-06,777216,121,147,0.77588236,0.5078427,0.54462194,0,0,0,1,0,0
2025-07-06,777224,146,158,0.43835503,0.30778277,0.188629,0,0,0,0,0,0
2025-07-06,777226,114,116,0.7552184,0.37567925,0.60792327,0,0,0,1,0,1
2025-07-06,777215,115,145,0.8480078,0.65724826,0.5565531,1,1,0,1,1,1
2025-07-06,777218,109,118,0.6750649,0.40875575,0.45042157,0,0,0,1,0,0
2025-07-06,777206,119,117,0.7605211,0.43394023,0.5769371,0,0,0,1,0,1
2025-07-06,777205,136,134,0.5351846,0.29472485,0.34094462,0,0,0,0,0,0
2025-07-06,777219,112,138,0.87780046,0.73352057,0.5414299,1,1,0,1,1,0
2025-07-07,777209,111,115,0.83498836,0.706944,0.43692788,0,0,0,1,1,0
2025-07-07,777207,135,140,0.75506663,0.5356242,0.47255355,1,0,1,1,0,0
2025-07-07,777210,133,137,0.7793709,0.44070232,0.6055248,1,0,1,1,0,1
2025-07-07,777211,116,139,0.3686086,0.15423656,0.2534657,0,0,0,0,0,0
2025-07-07,777204,118,134,0.76414865,0.5305663,0.49758333,1,1,0,1,0,0
2025-07-07,777212,145,141,0.6766411,0.46999675,0.3898926,0,0,0,1,0,0
2025-07-07,777201,158,119,0.6453252,0.39915398,0.40970764,1,1,0,1,0,0
2025-07-07,777208,113,146,0.7708709,0.34086692,0.65237814,0,0,0,1,0,1
2025-07-08,777198,110,121,0.7844018,0.604495,0.45487854,0,0,0,1,1,0
2025-07-08,777202,117,114,0.7892224,0.4903749,0.5864066,0,0,0,1,0,1
2025-07-08,777187,147,136,0.76717776,0.5871996,0.43599316,0,0,0,1,1,0
2025-07-08,777203,135,109,0.61301637,0.29419518,0.45171297,1,1,0,1,0,0
2025-07-08,777199,137,143,0.658719,0.458818,0.3693786,0,0,0,1,0,0
2025-07-08,777195,116,139,0.6414361,0.501668,0.28047192,1,0,1,1,0,0
2025-07-08,777193,158,119,0.7749069,0.47572613,0.5706574,1,0,1,1,0,1
2025-07-08,777196,111,115,0.560019,0.1258162,0.49669504,0,0,0,1,0,0
2025-07-08,777194,118,134,0.6837458,0.26857805,0.5676173,0,0,0,1,0,1
2025-07-08,777190,142,112,0.69492435,0.3480288,0.53207195,1,1,0,1,0,0
2025-07-08,777191,138,120,0.8378336,0.6689769,0.5101054,0,0,0,1,1,0
2025-07-08,777197,113,146,0.88271725,0.72899246,0.56723446,1,1,0,1,1,1
2025-07-08,777200,108,140,0.78788203,0.676806,0.34368232,1,1,1,1,1,0
2025-07-09,777172,145,141,0.6913308,0.39372632,0.49087477,0,0,0,1,0,0
2025-07-09,777192,117,114,0.9269689,0.75468963,0.7022909,1,1,1,1,1,1
2025-07-09,777180,108,140,0.56115794,0.31325066,0.3609866,1,1,0,1,0,0
2025-07-09,777163,137,143,0.696334,0.30969918,0.5600961,0,0,0,1,0,1
2025-07-09,777186,137,143,0.6620961,0.38924864,0.44674063,0,0,0,1,0,0
2025-07-09,777189,133,144,0.4877833,0.26767483,0.30056122,1,1,0,0,0,0
2025-07-09,777175,158,119,0.5301209,0.3862756,0.23438099,0,0,0,0,0,0
2025-07-09,777173,142,112,0.77198243,0.56273603,0.47853568,1,1,0,1,1,0
2025-07-09,777182,116,139,0.73738956,0.27063754,0.6399452,1,0,1,1,0,1
2025-07-09,777179,111,115,0.6016469,0.1277552,0.5433013,0,0,0,1,0,0
2025-07-09,777183,113,146,0.6973902,0.64888,0.13815829,1,1,0,1,1,0
2025-07-09,777177,118,134,0.8295563,0.5780496,0.5960574,0,0,0,1,1,1
2025-07-09,777185,135,109,0.5631057,0.4892366,0.14462484,0,0,0,1,0,0
2025-07-09,777178,138,120,0.817863,0.53455174,0.6086847,1,1,1,1,0,1
2025-07-09,777184,147,136,0.776251,0.342777,0.65955395,1,1,0,1,0,1
2025-07-10,777181,110,121,0.8727574,0.50819594,0.74127376,1,0,1,1,0,1
2025-07-10,777174,117,114,0.89597213,0.6152368,0.7296315,1,0,1,1,1,1
2025-07-10,777171,108,140,0.77916986,0.5796906,0.47460097,1,0,1,1,1,0
2025-07-10,777162,135,109,0.8188518,0.62314904,0.5193109,0,0,0,1,1,0
2025-07-10,777176,133,144,0.7038047,0.5029141,0.40413657,1,0,1,1,0,0
2025-07-10,777168,113,146,0.8142061,0.12276332,0.7882055,1,1,0,1,0,1
2025-07-10,777166,142,112,0.79357016,0.28718907,0.71040034,0,0,0,1,0,1
2025-07-10,777169,147,136,0.801016,0.30373996,0.7142102,0,0,0,1,0,1
2025-07-10,777170,111,139,0.8030541,0.3900353,0.6771192,0,0,0,1,0,1
2025-07-10,777167,138,120,0.8035323,0.39261416,0.6765356,1,1,0,1,0,1
2025-07-10,777165,110,121,0.6002197,0.32089195,0.41131565,0,0,0,1,0,0
2025-07-11,777164,145,114,0.78494346,0.672296,0.3437476,0,0,0,1,1,0
2025-07-11,777159,108,140,0.7120728,0.5527732,0.3561943,1,0,1,1,1,0
2025-07-11,777158,135,109,0.6873377,0.5045123,0.3689807,0,0,0,1,0,0
2025-07-11,777156,133,144,0.806647,0.61883265,0.49273464,1,1,0,1,1,0
2025-07-11,777153,147,112,0.70850223,0.3640158,0.54165876,0,0,0,1,0,0
2025-07-11,777160,113,115,0.6709128,0.3731259,0.47503456,0,0,0,1,0,0
2025-07-11,777161,116,136,0.6392751,0.13020267,0.585277,0,0,0,1,0,1
2025-07-11,777155,111,139,0.721082,0.3453372,0.57395166,1,0,1,1,0,1
2025-07-11,777157,110,146,0.755492,0.4085675,0.5865834,1,1,0,1,0,1
2025-07-12,777145,116,136,0.82069397,0.7253803,0.34707522,1,1,0,1,1,0
2025-07-12,777143,137,119,0.75232536,0.3353161,0.62737983,0,0,0,1,0,1
2025-07-12,777147,138,144,0.72010934,0.38684735,0.543522,1,1,1,1,0,0
2025-07-12,777152,133,141,0.8310297,0.6035083,0.5738365,0,0,0,1,1,1
2025-07-12,777139,135,143,0.6860094,0.5156945,0.35166842,0,0,0,1,0,0
2025-07-12,777150,108,109,0.6118986,0.4472561,0.29786402,1,1,0,1,0,0
2025-07-12,777146,145,114,0.6197711,0.24275753,0.497877,1,1,0,1,0,0
2025-07-12,777149,158,120,0.8431056,0.6756549,0.5162734,0,0,0,1,1,0
2025-07-12,777148,142,134,0.7452102,0.2429527,0.6634426,0,0,0,1,0,1
2025-07-12,777154,117,140,0.52768594,0.20295464,0.40741888,1,1,1,0,0,0
2025-07-12,777142,147,112,0.7246169,0.5514705,0.38603115,1,0,1,1,1,0
2025-07-12,777126,135,143,0.70428467,0.23624966,0.61281157,0,0,0,1,0,1
2025-07-12,777134,142,134,0.91631466,0.6754723,0.7421318,0,0,0,1,1,1
2025-07-12,777151,118,121,0.6031072,0.4422524,0.28840077,0,0,0,1,0,0
2025-07-12,777135,158,120,0.7183739,0.47099608,0.46762943,0,0,0,1,0,0
2025-07-12,777138,145,114,0.54781175,0.2670941,0.38301998,1,0,1,0,0,0
2025-07-12,777144,111,139,0.52779263,0.17561929,0.4271975,0,0,0,0,0,0
2025-07-12,777133,138,144,0.52837455,0.13558276,0.45440063,1,0,1,0,0,0
2025-07-12,777140,113,115,0.77370214,0.47444156,0.56941456,1,1,0,1,0,1
2025-07-12,777141,110,146,0.55258656,0.3827239,0.275181,0,0,0,1,0,0
2025-07-12,777127,137,119,0.71756995,0.30693457,0.59249145,0,0,0,1,0,1
2025-07-12,777137,117,140,0.61406267,0.44335666,0.30667046,1,1,1,1,0,0
2025-07-12,777136,118,121,0.81952626,0.47660676,0.6551852,0,0,0,1,0,1
2025-07-13,777121,116,136,0.79261273,0.4967468,0.5879067,1,1,0,1,0,1
2025-07-13,777129,110,146,0.5781045,0.17340979,0.48959526,0,0,0,1,0,0
2025-07-13,777128,113,115,0.8650403,0.5923309,0.668948,1,1,0,1,1,1
2025-07-13,777124,118,121,0.71611726,0.54107845,0.38141343,0,0,0,1,0,0
2025-07-13,777130,111,139,0.7023549,0.5017762,0.4025875,0,0,0,1,0,0
2025-07-13,777132,133,141,0.8517051,0.7099576,0.48871294,0,0,0,1,1,0
2025-07-13,777131,108,109,0.81008685,0.59738916,0.52829605,1,1,0,1,1,0
2025-07-13,777116,133,141,0.87909794,0.51726377,0.74954844,0,0,0,1,0,1
2025-07-13,777122,147,112,0.6402386,0.32191205,0.46944723,1,0,1,1,0,0
2025-07-13,777120,145,114,0.8996435,0.701645,0.6636339,0,0,0,1,1,1
2025-07-13,777113,142,134,0.8706025,0.6977761,0.57184887,0,0,0,1,1,1
2025-07-13,777117,135,143,0.6436223,0.32677758,0.470639,1,0,1,1,0,0
2025-07-13,777115,108,109,0.610039,0.2372803,0.488723,0,0,0,1,0,0
2025-07-13,777125,117,140,0.5295038,0.34575215,0.2808594,0,0,0,0,0,0
2025-07-13,777118,138,144,0.50966465,0.29788807,0.30162793,0,0,0,0,0,0
2025-07-13,777123,158,120,0.8894833,0.5837702,0.73448145,0,0,0,1,1,1
2025-07-13,777119,137,119,0.5391641,0.4052513,0.2251587,0,0,0,0,0,0
2025-07-18,777105,114,133,0.63144875,0.11213629,0.5849011,0,0,0,1,0,1
2025-07-18,777109,146,118,0.87843823,0.62089914,0.6793419,1,1,0,1,1,1
2025-07-18,777101,112,111,0.6739763,0.421674,0.43626305,1,1,0,1,0,0
2025-07-18,777107,134,145,0.7835388,0.6445275,0.39106068,1,0,1,1,1,0
2025-07-18,777112,120,135,0.81347054,0.6451637,0.47432247,0,0,0,1,1,0
2025-07-18,777106,143,108,0.62591547,0.41348115,0.36219522,1,1,0,1,0,0
2025-07-18,777108,141,137,0.8898346,0.74092185,0.57477915,0,0,0,1,1,1
2025-07-18,777111,121,113,0.8316506,0.59025526,0.5891359,1,1,0,1,1,1
2025-07-18,777114,144,147,0.71651816,0.3248911,0.5800947,1,1,0,1,0,1
2025-07-18,777110,139,110,0.8076234,0.4692307,0.63755137,1,1,0,1,0,1
2025-07-19,777103,119,158,0.78317654,0.6653213,0.35214442,0,0,0,1,1,0
2025-07-19,777099,136,117,0.81543493,0.7478742,0.26796433,0,0,0,1,1,0
2025-07-19,777100,109,138,0.8234173,0.6375073,0.51286554,0,0,0,1,1,0
2025-07-19,777098,140,116,0.78628594,0.680059,0.3320204,0,0,0,1,1,0
2025-07-19,777089,143,108,0.67286325,0.4578771,0.39656338,1,1,0,1,0,0
2025-07-19,777094,141,137,0.8691212,0.5396721,0.7156835,0,0,0,1,0,1
2025-07-19,777102,115,142,0.72754073,0.55738646,0.3844309,1,1,0,1,1,0
2025-07-19,777093,146,118,0.3766784,0.13694446,0.2777735,1,1,0,0,0,0
2025-07-19,777096,112,111,0.6883589,0.4370557,0.44640866,1,1,0,1,0,0
2025-07-19,777090,134,145,0.86384803,0.6962549,0.5517558,0,0,0,1,1,1
2025-07-19,777091,120,135,0.58256096,0.44284093,0.25077227,0,0,0,1,0,0
2025-07-19,777081,109,138,0.66902274,0.37853977,0.46742004,1,1,0,1,0,0
2025-07-19,777097,144,147,0.82643497,0.6410276,0.5164947,0,0,0,1,1,0
2025-07-19,777104,114,133,0.6377275,0.48230782,0.30021644,0,0,0,1,0,0
2025-07-19,777088,140,116,0.59360117,0.34347084,0.380989,0,0,0,1,0,0
2025-07-19,777092,121,113,0.7983396,0.5645483,0.5368938,1,1,0,1,1,0
2025-07-19,777095,139,110,0.8038031,0.4845068,0.6193996,1,0,1,1,0,1
2025-07-20,777078,143,108,0.54328835,0.17661248,0.44532603,0,0,0,0,0,0
2025-07-20,777077,120,135,0.85076815,0.60929424,0.6180454,1,0,1,1,1,1
2025-07-20,777076,139,110,0.67221636,0.46702248,0.38499534,1,0,1,1,0,0
2025-07-20,777080,115,142,0.6243013,0.37303346,0.40076762,0,0,0,1,0,0
2025-07-20,777086,136,117,0.55132556,0.3173223,0.34277263,0,0,0,1,0,0
2025-07-20,777083,144,147,0.9249995,0.6849586,0.7619344,1,0,1,1,1,1
2025-07-20,777074,134,145,0.6585954,0.3424388,0.48080176,1,0,1,1,0,0
2025-07-20,777079,141,137,0.58903134,0.29060084,0.4206807,1,1,1,1,0,0
2025-07-20,777085,119,158,0.83721024,0.6656925,0.5130538,0,0,0,1,1,0
2025-07-20,777075,112,111,0.8055364,0.40889692,0.67101574,0,0,0,1,0,1
2025-07-20,777067,136,117,0.8187859,0.61641645,0.52757585,0,0,0,1,1,0
2025-07-20,777084,114,133,0.8121866,0.5730329,0.5601221,1,1,0,1,1,1
2025-07-20,777073,140,116,0.8667631,0.6871443,0.5741267,0,0,0,1,1,1
2025-07-20,777071,109,138,0.8846015,0.7077735,0.60510576,1,1,0,1,1,1
2025-07-20,777070,119,158,0.85127676,0.40459934,0.75021315,0,0,0,1,0,1
2025-07-20,777072,115,142,0.5400343,0.44385663,0.17293678,0,0,0,0,0,0
2025-07-20,777082,146,118,0.6743335,0.35671923,0.49374127,0,0,0,1,0,0
2025-07-20,777087,121,113,0.34408027,0.28192207,0.08656184,1,0,1,0,0,0
2025-07-21,777063,143,111,0.5538653,0.42390728,0.22558528,1,0,1,1,0,0
2025-07-21,777068,114,110,0.6898307,0.49340272,0.38773996,1,1,1,1,0,0
2025-07-21,777060,134,116,0.6197767,0.5300007,0.19101316,0,0,0,1,0,0
2025-07-21,777062,146,135,0.4588334,0.20570922,0.3186795,0,0,0,0,0,0
2025-07-21,777066,141,147,0.91367304,0.8687715,0.34216285,0,0,0,1,1,0
2025-07-21,777061,121,108,0.7683158,0.39038795,0.61994815,0,0,0,1,0,1
2025-07-21,777069,144,137,0.7748784,0.369659,0.64285743,1,1,1,1,0,1
2025-07-21,777059,139,145,0.8049617,0.6724432,0.40456638,0,0,0,1,1,0
2025-07-21,777064,120,113,0.78754056,0.6156142,0.44727567,1,1,0,1,1,0
2025-07-22,777051,119,142,0.7219212,0.6057841,0.2946027,1,1,1,1,1,0
2025-07-22,777065,112,118,0.81517774,0.6421045,0.4835859,0,0,0,1,1,0
2025-07-22,777057,140,133,0.77146566,0.563217,0.47677824,0,0,0,1,1,0
2025-07-22,777053,115,138,0.81962276,0.5396129,0.6082053,0,0,0,1,0,1
2025-07-22,777055,109,117,0.55077446,0.33231005,0.3271944,1,1,0,1,0,0
2025-07-22,777050,136,158,0.7935662,0.5491009,0.5421731,0,0,0,1,0,0
2025-07-22,777056,114,110,0.78340733,0.53231883,0.53687966,1,1,0,1,0,0
2025-07-22,777044,134,116,0.76084477,0.4917341,0.5294683,0,0,0,1,0,0
2025-07-22,777042,120,113,0.6053723,0.3650581,0.37848225,0,0,0,1,0,0
2025-07-22,777045,143,111,0.6815169,0.32733878,0.52653265,1,1,0,1,0,0
2025-07-22,777048,139,145,0.78442585,0.5309425,0.54041004,0,0,0,1,0,0
2025-07-22,777046,141,147,0.7381589,0.5463184,0.42285264,1,1,1,1,0,0
2025-07-22,777054,121,108,0.7528269,0.5845958,0.4049817,0,0,0,1,1,0
2025-07-22,777052,146,135,0.7616623,0.58670545,0.42332244,1,1,0,1,1,0
2025-07-22,777058,144,137,0.62248003,0.446958,0.3173757,0,0,0,1,0,0
2025-07-23,777029,134,116,0.5815184,0.38028193,0.3247227,1,1,0,1,0,0
2025-07-23,777047,112,118,0.615042,0.2869218,0.46014607,0,0,0,1,0,0
2025-07-23,777043,140,133,0.56486875,0.2531629,0.41736794,1,0,1,1,0,0
2025-07-23,777049,115,138,0.85603154,0.68587416,0.54168546,1,1,0,1,1,0
2025-07-23,777040,109,117,0.61455035,0.40289503,0.35446918,0,0,0,1,0,0
2025-07-23,777035,136,158,0.72252035,0.6238544,0.26230773,0,0,0,1,1,0
2025-07-23,777039,119,142,0.6798204,0.42942265,0.43884987,0,0,0,1,0,0
2025-07-23,777026,120,113,0.7009603,0.39244694,0.5077966,0,0,0,1,0,0
2025-07-23,777037,146,135,0.91007936,0.79116166,0.5694246,1,1,0,1,1,1
2025-07-23,777041,144,137,0.7355206,0.6028428,0.33406875,0,0,0,1,1,0
2025-07-23,777031,112,118,0.758866,0.62203586,0.3620188,1,0,1,1,1,0
2025-07-23,777028,115,138,0.6720006,0.32539633,0.5137895,0,0,0,1,0,0
2025-07-23,777032,109,117,0.820178,0.6385538,0.502493,1,1,0,1,1,0
2025-07-23,777024,136,158,0.40436077,0.35709837,0.07351421,0,0,0,0,0,0
2025-07-23,777022,119,142,0.6781088,0.43590236,0.42936966,1,1,0,1,0,0
2025-07-23,777036,114,110,0.786096,0.5805948,0.48998243,0,0,0,1,1,0
2025-07-23,777027,141,147,0.8161118,0.67687863,0.43090063,0,0,0,1,1,0
2025-07-23,777038,143,111,0.75497013,0.4148565,0.5812483,1,1,0,1,0,1
2025-07-23,777030,139,145,0.8819633,0.7075875,0.5963351,1,1,0,1,1,1
2025-07-23,777034,121,108,0.7176469,0.43166712,0.50319064,1,1,0,1,0,0
2025-07-24,777033,140,133,0.3498134,0.16024645,0.2257412,0,0,0,0,0,0
2025-07-24,777019,114,110,0.492015,0.1484807,0.40343687,1,0,1,0,0,0
2025-07-24,777021,116,141,0.6320492,0.36451435,0.4209928,1,1,0,1,0,0
2025-07-24,777023,138,135,0.6612544,0.20909911,0.5716966,1,1,1,1,0,1
2025-07-25,777008,158,146,0.62044096,0.33990678,0.4249918,0,0,0,1,0,0
2025-07-25,777015,147,143,0.81412965,0.6786707,0.42155808,1,1,0,1,1,0
2025-07-25,777025,117,133,0.67318517,0.50224924,0.3434167,0,0,0,1,0,0
2025-07-25,777018,108,136,0.87511384,0.6965629,0.5884283,1,1,0,1,1,1
2025-07-25,777020,110,115,0.82665396,0.6642588,0.48369142,1,1,0,1,1,0
2025-07-25,777016,116,141,0.80804443,0.51111746,0.6073586,0,0,0,1,0,1
2025-07-25,777012,111,119,0.6512233,0.44074547,0.3763542,0,0,0,1,0,0
2025-07-25,777005,138,135,0.9018552,0.8388518,0.39096552,0,0,0,1,1,0
2025-07-25,777017,145,112,0.7740872,0.60500157,0.42806655,1,1,0,1,1,0
2025-07-25,777013,113,139,0.67009705,0.35467955,0.4887765,0,0,0,1,0,0
2025-07-25,777014,134,109,0.72104645,0.53095156,0.4052778,0,0,0,1,0,0
2025-07-26,777003,116,141,0.79255724,0.5677251,0.5201137,0,0,0,1,1,0
2025-07-26,777009,140,144,0.831849,0.66008115,0.5053202,1,1,0,1,1,0
2025-07-26,777007,117,133,0.7572845,0.59238225,0.40455133,1,0,1,1,1,0
2025-07-26,777011,142,120,0.6822274,0.32276225,0.5307813,0,0,0,1,0,0
2025-07-26,777006,108,136,0.90855634,0.361281,0.8568327,1,1,1,1,0,1
2025-07-26,777004,137,121,0.63629276,0.49913266,0.27384517,1,1,1,1,0,0
2025-07-26,777001,147,143,0.62822855,0.39506924,0.38543135,1,0,1,1,0,0
2025-07-26,777010,118,114,0.73701704,0.6473931,0.25417528,0,0,0,1,1,0
2025-07-26,777000,113,139,0.6164567,0.26097122,0.48101708,0,0,0,1,0,0
2025-07-26,776990,118,114,0.6591136,0.49082968,0.33050606,1,0,1,1,0,0
2025-07-26,776999,110,115,0.908754,0.8436795,0.41628882,1,1,0,1,1,0
2025-07-26,776993,140,144,0.5370684,0.16153339,0.44788316,1,0,1,0,0,0
2025-07-26,776991,117,133,0.78898376,0.36839896,0.6659026,1,0,1,1,0,1
2025-07-26,776997,142,120,0.84722537,0.49425516,0.6979215,0,0,0,1,0,1
2025-07-26,776994,145,112,0.8917378,0.6385619,0.7004682,0,0,0,1,1,1
2025-07-26,776996,158,146,0.7070302,0.46982074,0.44741365,0,0,0,1,0,0
2025-07-26,776998,111,119,0.8501476,0.6567789,0.563394,1,0,1,1,1,1
2025-07-26,776992,138,135,0.78722847,0.35706896,0.6690601,0,0,0,1,0,1
2025-07-26,777002,134,109,0.5422915,0.17234081,0.44698435,0,0,0,0,0,0
2025-07-27,776988,147,143,0.79416883,0.588905,0.49931008,0,0,0,1,1,0
2025-07-27,776984,134,109,0.64817256,0.49847212,0.2984888,0,0,0,1,0,0
2025-07-27,776983,111,119,0.6171924,0.40003815,0.3619468,1,1,0,1,0,0
2025-07-27,776982,113,139,0.553606,0.24721754,0.40700796,1,1,0,1,0,0
2025-07-27,776995,108,136,0.6236123,0.25344017,0.49583724,0,0,0,1,0,0
2025-07-27,776985,137,121,0.7361007,0.49450496,0.47793886,0,0,0,1,0,0
2025-07-27,776975,118,114,0.68581206,0.6175469,0.17849283,1,1,0,1,1,0
2025-07-27,776987,116,141,0.7633359,0.571603,0.44755885,0,0,0,1,1,0
2025-07-27,776980,138,135,0.86516464,0.39137274,0.77845985,1,0,1,1,0,1
2025-07-27,776976,117,133,0.7895866,0.58136946,0.49737686,1,0,1,1,1,0
2025-07-27,776974,137,121,0.6953684,0.39392754,0.4973677,0,0,0,1,0,0
2025-07-27,776977,108,136,0.8530538,0.7212336,0.4728697,0,0,0,1,1,0
2025-07-27,776981,140,144,0.7602085,0.60846573,0.38755938,1,1,0,1,1,0
2025-07-27,776979,142,120,0.8019272,0.48374018,0.61633116,1,0,1,1,0,1
2025-07-27,776978,158,146,0.69240016,0.46773285,0.422095,1,0,1,1,0,0
2025-07-27,776989,145,112,0.6917747,0.53255486,0.34061727,1,1,1,1,0,0
2025-07-27,776986,110,115,0.6249167,0.5221827,0.21500681,0,0,0,1,0,0
2025-07-28,776966,110,141,0.55332327,0.19249704,0.446842,0,0,0,1,0,0
2025-07-28,776968,114,115,0.9043781,0.53213376,0.79562134,0,0,0,1,0,1
2025-07-28,776973,116,109,0.7729542,0.6447078,0.3609605,1,1,0,1,1,0
2025-07-28,776970,147,139,0.9182116,0.8531942,0.4428803,1,1,1,1,1,0
2025-07-28,776967,113,119,0.77489376,0.56945163,0.47716394,1,1,1,1,1,0
2025-07-28,776961,142,111,0.92073274,0.7982667,0.6070689,0,0,0,1,1,1
2025-07-28,776971,118,144,0.57060945,0.36274937,0.32618266,1,1,0,1,0,0
2025-07-28,776972,145,143,0.6184585,0.4268868,0.334265,0,0,0,1,0,0
2025-07-28,776965,158,112,0.78165245,0.63874835,0.39558053,1,0,1,1,1,0
2025-07-28,776960,138,146,0.63986945,0.35041112,0.44560233,0,0,0,1,0,0
2025-07-29,776951,114,115,0.8033463,0.4083235,0.66763306,1,1,0,1,0,1
2025-07-29,776969,117,120,0.67170846,0.52676654,0.30627993,0,0,0,1,0,0
2025-07-29,776958,108,140,0.8709181,0.7408392,0.5019235,0,0,0,1,1,0
2025-07-29,776964,137,134,0.8283323,0.6266126,0.5402423,1,1,1,1,1,0
2025-07-29,776957,133,136,0.52915895,0.15343404,0.44382235,0,0,0,0,0,0
2025-07-29,778372,110,141,0.6509192,0.37143177,0.4446413,1,1,0,1,0,0
2025-07-29,776962,110,141,0.7045626,0.36471325,0.53495425,0,0,0,1,0,0
2025-07-29,776959,135,121,0.74270046,0.57236147,0.3983246,0,0,0,1,1,0
2025-07-29,776953,116,109,0.5453347,0.3905723,0.2539471,1,0,1,0,0,0
2025-07-29,776949,147,139,0.8167496,0.6431323,0.48650324,1,0,1,1,1,0
2025-07-29,776963,113,119,0.70299304,0.37593368,0.52407795,0,0,0,1,0,0
2025-07-29,776954,142,111,0.89818245,0.7536923,0.58662444,0,0,0,1,1,1
2025-07-29,776952,145,143,0.6181798,0.5045688,0.22931744,0,0,0,1,0,0
2025-07-29,776956,158,112,0.54893255,0.33635652,0.32031652,0,0,0,0,0,0
2025-07-29,776946,138,146,0.7175516,0.47372422,0.46330726,0,0,0,1,0,0
2025-07-29,776955,118,144,0.5051821,0.33637628,0.2543697,1,1,0,0,0,0
2025-07-30,776937,117,120,0.86072797,0.622653,0.63091785,1,1,0,1,1,1
2025-07-30,776950,117,120,0.88244474,0.8197161,0.34794378,1,1,0,1,1,0
2025-07-30,776945,108,140,0.5822183,0.2701926,0.42754516,1,1,0,1,0,0
2025-07-30,776947,135,121,0.9003929,0.817212,0.45506775,1,1,0,1,1,0
2025-07-30,776943,137,134,0.9023864,0.4901946,0.8085278,0,0,0,1,0,1
2025-07-30,776944,133,136,0.73237365,0.42601904,0.5337365,0,0,0,1,0,0
2025-07-30,776948,110,141,0.63040465,0.20814967,0.533251,1,1,0,1,0,0
2025-07-30,776940,116,109,0.7602355,0.5219413,0.49846217,0,0,0,1,0,0
2025-07-30,776935,142,111,0.8544588,0.49502906,0.71178305,0,0,0,1,0,1
2025-07-30,776939,145,143,0.63558865,0.39550963,0.39715946,0,0,0,1,0,0
2025-07-30,776929,158,112,0.68261683,0.502779,0.36168587,1,1,1,1,0,0
2025-07-30,776933,137,134,0.81901914,0.29622102,0.74284416,0,0,0,1,0,1
2025-07-30,776931,135,121,0.56434953,0.3586419,0.3207376,0,0,0,1,0,0
2025-07-30,776942,114,115,0.5072392,0.13700521,0.42901072,1,1,0,0,0,0
